Date,Location,State,Latitude,Longitude,MinTemp,MaxTemp,Rainfall
2/12/2009,Albury,New South Wales,-36.0737,146.9135,10.6,27,0
3/12/2009,Albury,New South Wales,-36.0737,146.9135,11.4,31.5,0
4/12/2009,Albury,New South Wales,-36.0737,146.9135,12.3,27.5,0
5/12/2009,Albury,New South Wales,-36.0737,146.9135,10.7,26.7,0
6/12/2009,Albury,New South Wales,-36.0737,146.9135,11.1,30.7,0
7/12/2009,Albury,New South Wales,-36.0737,146.9135,13.4,31.9,0
8/12/2009,Albury,New South Wales,-36.0737,146.9135,18.2,24.9,0
9/12/2009,Albury,New South Wales,-36.0737,146.9135,9.2,25.4,1.2
10/12/2009,Albury,New South Wales,-36.0737,146.9135,14.2,27.4,0
11/12/2009,Albury,New South Wales,-36.0737,146.9135,9.2,22.6,1
12/12/2009,Albury,New South Wales,-36.0737,146.9135,9,26.5,0
13/12/2009,Albury,New South Wales,-36.0737,146.9135,11.8,29.6,0
14/12/2009,Albury,New South Wales,-36.0737,146.9135,13.6,32,0
15/12/2009,Albury,New South Wales,-36.0737,146.9135,13.1,34.7,0
16/12/2009,Albury,New South Wales,-36.0737,146.9135,14.6,38.6,0
17/12/2009,Albury,New South Wales,-36.0737,146.9135,14.5,40.3,0
18/12/2009,Albury,New South Wales,-36.0737,146.9135,12.2,26.4,3
19/12/2009,Albury,New South Wales,-36.0737,146.9135,11.1,29.2,0
20/12/2009,Albury,New South Wales,-36.0737,146.9135,12,31.3,0
21/12/2009,Albury,New South Wales,-36.0737,146.9135,12.7,33.7,0
22/12/2009,Albury,New South Wales,-36.0737,146.9135,15.1,36.6,0
23/12/2009,Albury,New South Wales,-36.0737,146.9135,18.1,38.2,0
24/12/2009,Albury,New South Wales,-36.0737,146.9135,22.9,34.6,0
25/12/2009,Albury,New South Wales,-36.0737,146.9135,18.8,28.3,9.8
26/12/2009,Albury,New South Wales,-36.0737,146.9135,17.1,31.3,0
27/12/2009,Albury,New South Wales,-36.0737,146.9135,17.6,27.3,0
28/12/2009,Albury,New South Wales,-36.0737,146.9135,17.8,35.9,0
29/12/2009,Albury,New South Wales,-36.0737,146.9135,18.7,35.9,0
30/12/2009,Albury,New South Wales,-36.0737,146.9135,19.8,36.8,0
31/12/2009,Albury,New South Wales,-36.0737,146.9135,21.1,33.2,0
1/01/2010,Albury,New South Wales,-36.0737,146.9135,19.4,31.9,5
2/01/2010,Albury,New South Wales,-36.0737,146.9135,18.6,29.1,12.4
3/01/2010,Albury,New South Wales,-36.0737,146.9135,12.2,29.7,0
4/01/2010,Albury,New South Wales,-36.0737,146.9135,14.8,32.8,0
5/01/2010,Albury,New South Wales,-36.0737,146.9135,15,35.8,0
6/01/2010,Albury,New South Wales,-36.0737,146.9135,16.3,33.8,0
7/01/2010,Albury,New South Wales,-36.0737,146.9135,15,33,0
8/01/2010,Albury,New South Wales,-36.0737,146.9135,17.4,36.4,0
9/01/2010,Albury,New South Wales,-36.0737,146.9135,19.6,39.8,0
10/01/2010,Albury,New South Wales,-36.0737,146.9135,20.6,42.2,0
11/01/2010,Albury,New South Wales,-36.0737,146.9135,21,42.2,0
12/01/2010,Albury,New South Wales,-36.0737,146.9135,24.5,42.4,0.2
13/01/2010,Albury,New South Wales,-36.0737,146.9135,22.6,28.4,0.4
14/01/2010,Albury,New South Wales,-36.0737,146.9135,15.7,31.7,3
15/01/2010,Albury,New South Wales,-36.0737,146.9135,17.2,36.3,0
16/01/2010,Albury,New South Wales,-36.0737,146.9135,21.8,36.6,0
17/01/2010,Albury,New South Wales,-36.0737,146.9135,16.8,25.6,0
18/01/2010,Albury,New South Wales,-36.0737,146.9135,10.5,22.6,0
19/01/2010,Albury,New South Wales,-36.0737,146.9135,8.7,25.2,0
20/01/2010,Albury,New South Wales,-36.0737,146.9135,11,32.9,0
21/01/2010,Albury,New South Wales,-36.0737,146.9135,15.4,37.3,0
22/01/2010,Albury,New South Wales,-36.0737,146.9135,19.2,41.8,0
23/01/2010,Albury,New South Wales,-36.0737,146.9135,24.7,35.4,0
24/01/2010,Albury,New South Wales,-36.0737,146.9135,14.4,33.7,0
25/01/2010,Albury,New South Wales,-36.0737,146.9135,14.3,35.8,0
26/01/2010,Albury,New South Wales,-36.0737,146.9135,15.1,35.9,0
27/01/2010,Albury,New South Wales,-36.0737,146.9135,17.7,36.4,0
28/01/2010,Albury,New South Wales,-36.0737,146.9135,15.2,34.4,0
29/01/2010,Albury,New South Wales,-36.0737,146.9135,16,35.2,0
30/01/2010,Albury,New South Wales,-36.0737,146.9135,18.9,36.5,0
31/01/2010,Albury,New South Wales,-36.0737,146.9135,21.7,36.3,0
1/02/2010,Albury,New South Wales,-36.0737,146.9135,21,38.2,0
2/02/2010,Albury,New South Wales,-36.0737,146.9135,17.8,34.3,8.6
3/02/2010,Albury,New South Wales,-36.0737,146.9135,17.9,35.6,0
4/02/2010,Albury,New South Wales,-36.0737,146.9135,23.5,32,0
5/02/2010,Albury,New South Wales,-36.0737,146.9135,19.2,26.1,52.2
6/02/2010,Albury,New South Wales,-36.0737,146.9135,19.5,30.3,5.6
7/02/2010,Albury,New South Wales,-36.0737,146.9135,20.3,33.9,0
8/02/2010,Albury,New South Wales,-36.0737,146.9135,23,34,0
9/02/2010,Albury,New South Wales,-36.0737,146.9135,22.1,35.1,0
10/02/2010,Albury,New South Wales,-36.0737,146.9135,21.7,35.6,
11/02/2010,Albury,New South Wales,-36.0737,146.9135,21.5,35,0
12/02/2010,Albury,New South Wales,-36.0737,146.9135,22.5,29.1,
13/02/2010,Albury,New South Wales,-36.0737,146.9135,20.8,27.1,0
14/02/2010,Albury,New South Wales,-36.0737,146.9135,20.5,30.3,0
15/02/2010,Albury,New South Wales,-36.0737,146.9135,17.8,26.8,0
16/02/2010,Albury,New South Wales,-36.0737,146.9135,17.6,29,0
17/02/2010,Albury,New South Wales,-36.0737,146.9135,15.5,30.6,0
19/02/2010,Albury,New South Wales,-36.0737,146.9135,16.4,30.3,0
20/02/2010,Albury,New South Wales,-36.0737,146.9135,15.7,31.8,0
21/02/2010,Albury,New South Wales,-36.0737,146.9135,19.6,34.7,0.6
22/02/2010,Albury,New South Wales,-36.0737,146.9135,20.2,26.4,3.6
23/02/2010,Albury,New South Wales,-36.0737,146.9135,12.5,26.1,0.2
24/02/2010,Albury,New South Wales,-36.0737,146.9135,12.8,28.5,0
25/02/2010,Albury,New South Wales,-36.0737,146.9135,15,31,0
28/02/2010,Albury,New South Wales,-36.0737,146.9135,18.2,29.3,1.4
2/03/2010,Albury,New South Wales,-36.0737,146.9135,11.2,28.5,
3/03/2010,Albury,New South Wales,-36.0737,146.9135,12.5,31.2,0
6/03/2010,Albury,New South Wales,-36.0737,146.9135,18.8,30.3,20.6
7/03/2010,Albury,New South Wales,-36.0737,146.9135,18.3,22.9,5.8
8/03/2010,Albury,New South Wales,-36.0737,146.9135,18.1,25.5,66
9/03/2010,Albury,New South Wales,-36.0737,146.9135,15.7,22.4,6.2
11/03/2010,Albury,New South Wales,-36.0737,146.9135,12.3,24.4,
12/03/2010,Albury,New South Wales,-36.0737,146.9135,10.6,25,0
13/03/2010,Albury,New South Wales,-36.0737,146.9135,11.5,25.7,0
14/03/2010,Albury,New South Wales,-36.0737,146.9135,12.2,26.3,0
15/03/2010,Albury,New South Wales,-36.0737,146.9135,13.2,26.6,0
16/03/2010,Albury,New South Wales,-36.0737,146.9135,12.5,28.6,0
17/03/2010,Albury,New South Wales,-36.0737,146.9135,13.3,29.6,0
18/03/2010,Albury,New South Wales,-36.0737,146.9135,15.1,30.4,0
19/03/2010,Albury,New South Wales,-36.0737,146.9135,14.9,31.4,0
20/03/2010,Albury,New South Wales,-36.0737,146.9135,16.7,31.9,0
21/03/2010,Albury,New South Wales,-36.0737,146.9135,16.8,25.6,0
22/03/2010,Albury,New South Wales,-36.0737,146.9135,9.1,25.3,0
23/03/2010,Albury,New South Wales,-36.0737,146.9135,8.3,27,0
24/03/2010,Albury,New South Wales,-36.0737,146.9135,10.5,28.8,0
25/03/2010,Albury,New South Wales,-36.0737,146.9135,11.6,29.6,0
26/03/2010,Albury,New South Wales,-36.0737,146.9135,12.6,30,0
27/03/2010,Albury,New South Wales,-36.0737,146.9135,15.6,30.2,0
28/03/2010,Albury,New South Wales,-36.0737,146.9135,17.2,28.7,0
29/03/2010,Albury,New South Wales,-36.0737,146.9135,18.2,26.3,11
30/03/2010,Albury,New South Wales,-36.0737,146.9135,16.5,26.9,0.4
31/03/2010,Albury,New South Wales,-36.0737,146.9135,13.4,26.1,0
1/04/2010,Albury,New South Wales,-36.0737,146.9135,11.6,25.8,0
2/04/2010,Albury,New South Wales,-36.0737,146.9135,10,25.1,0
3/04/2010,Albury,New South Wales,-36.0737,146.9135,12.4,24.8,0
4/04/2010,Albury,New South Wales,-36.0737,146.9135,12.5,24.8,0
5/04/2010,Albury,New South Wales,-36.0737,146.9135,10.3,25.3,0
6/04/2010,Albury,New South Wales,-36.0737,146.9135,10.6,24.7,0
7/04/2010,Albury,New South Wales,-36.0737,146.9135,15.7,23.4,3
8/04/2010,Albury,New South Wales,-36.0737,146.9135,13.5,23.1,3.2
9/04/2010,Albury,New South Wales,-36.0737,146.9135,10.1,21.9,0
10/04/2010,Albury,New South Wales,-36.0737,146.9135,14.1,18.6,0.2
11/04/2010,Albury,New South Wales,-36.0737,146.9135,14.2,18.7,7
12/04/2010,Albury,New South Wales,-36.0737,146.9135,5.6,17.4,0
13/04/2010,Albury,New South Wales,-36.0737,146.9135,4.6,19.9,0
14/04/2010,Albury,New South Wales,-36.0737,146.9135,5.1,21.9,0
15/04/2010,Albury,New South Wales,-36.0737,146.9135,6.1,23.5,0
16/04/2010,Albury,New South Wales,-36.0737,146.9135,7.7,24.7,0
17/04/2010,Albury,New South Wales,-36.0737,146.9135,8.5,25.4,0
18/04/2010,Albury,New South Wales,-36.0737,146.9135,10.1,25.1,0
19/04/2010,Albury,New South Wales,-36.0737,146.9135,11.2,25.9,0
20/04/2010,Albury,New South Wales,-36.0737,146.9135,11.8,25.2,0
21/04/2010,Albury,New South Wales,-36.0737,146.9135,12.3,27.5,0
22/04/2010,Albury,New South Wales,-36.0737,146.9135,11.4,27.3,0
23/04/2010,Albury,New South Wales,-36.0737,146.9135,11.3,29,0
24/04/2010,Albury,New South Wales,-36.0737,146.9135,15.4,19.8,3.6
25/04/2010,Albury,New South Wales,-36.0737,146.9135,10.8,18.5,17
26/04/2010,Albury,New South Wales,-36.0737,146.9135,5.1,17.9,0
27/04/2010,Albury,New South Wales,-36.0737,146.9135,7.1,16.1,0
28/04/2010,Albury,New South Wales,-36.0737,146.9135,9.7,17.3,1.6
29/04/2010,Albury,New South Wales,-36.0737,146.9135,10.5,17.7,0.4
30/04/2010,Albury,New South Wales,-36.0737,146.9135,5.6,19.1,0
1/05/2010,Albury,New South Wales,-36.0737,146.9135,5.9,21.1,0.2
2/05/2010,Albury,New South Wales,-36.0737,146.9135,4.8,20.7,0
3/05/2010,Albury,New South Wales,-36.0737,146.9135,6.8,23,0
4/05/2010,Albury,New South Wales,-36.0737,146.9135,8,25.3,0.2
5/05/2010,Albury,New South Wales,-36.0737,146.9135,8.9,14.5,3
6/05/2010,Albury,New South Wales,-36.0737,146.9135,7.1,15.3,0
7/05/2010,Albury,New South Wales,-36.0737,146.9135,5.7,17.5,0
8/05/2010,Albury,New South Wales,-36.0737,146.9135,9.6,19.3,0
9/05/2010,Albury,New South Wales,-36.0737,146.9135,5.7,19.5,0
10/05/2010,Albury,New South Wales,-36.0737,146.9135,5,19.8,0
11/05/2010,Albury,New South Wales,-36.0737,146.9135,3,15.6,0
12/05/2010,Albury,New South Wales,-36.0737,146.9135,1.3,14.9,0
13/05/2010,Albury,New South Wales,-36.0737,146.9135,1,17.1,0
14/05/2010,Albury,New South Wales,-36.0737,146.9135,3.1,17.7,0.2
15/05/2010,Albury,New South Wales,-36.0737,146.9135,2.2,18.4,0
16/05/2010,Albury,New South Wales,-36.0737,146.9135,1.7,17.5,0
17/05/2010,Albury,New South Wales,-36.0737,146.9135,4.5,17,0
18/05/2010,Albury,New South Wales,-36.0737,146.9135,1.6,19.7,0
19/05/2010,Albury,New South Wales,-36.0737,146.9135,1.4,18.5,0
20/05/2010,Albury,New South Wales,-36.0737,146.9135,2.1,16.5,0
21/05/2010,Albury,New South Wales,-36.0737,146.9135,1.7,17.9,0
22/05/2010,Albury,New South Wales,-36.0737,146.9135,1.1,17.1,0
23/05/2010,Albury,New South Wales,-36.0737,146.9135,0.9,18.1,0
24/05/2010,Albury,New South Wales,-36.0737,146.9135,5.2,16.3,0
25/05/2010,Albury,New South Wales,-36.0737,146.9135,10.2,14.9,10.4
26/05/2010,Albury,New South Wales,-36.0737,146.9135,8.4,19,13.4
27/05/2010,Albury,New South Wales,-36.0737,146.9135,5.7,16.6,0.2
28/05/2010,Albury,New South Wales,-36.0737,146.9135,6.4,17,0
29/05/2010,Albury,New South Wales,-36.0737,146.9135,9.4,15,28
30/05/2010,Albury,New South Wales,-36.0737,146.9135,8.8,20.2,5.8
31/05/2010,Albury,New South Wales,-36.0737,146.9135,10.7,19.1,0
1/06/2010,Albury,New South Wales,-36.0737,146.9135,4.2,16.6,0
2/06/2010,Albury,New South Wales,-36.0737,146.9135,4.3,17.7,0
3/06/2010,Albury,New South Wales,-36.0737,146.9135,3.4,17.7,0
4/06/2010,Albury,New South Wales,-36.0737,146.9135,3.1,18.4,0
5/06/2010,Albury,New South Wales,-36.0737,146.9135,1.7,10.2,0
6/06/2010,Albury,New South Wales,-36.0737,146.9135,5,15.8,0
7/06/2010,Albury,New South Wales,-36.0737,146.9135,0.4,14,0
8/06/2010,Albury,New South Wales,-36.0737,146.9135,3.1,12.2,0
9/06/2010,Albury,New South Wales,-36.0737,146.9135,5.3,8.4,0
10/06/2010,Albury,New South Wales,-36.0737,146.9135,4.9,12.9,2.4
11/06/2010,Albury,New South Wales,-36.0737,146.9135,7.2,13.2,0
12/06/2010,Albury,New South Wales,-36.0737,146.9135,0,13.3,0
13/06/2010,Albury,New South Wales,-36.0737,146.9135,-1,13.1,0
14/06/2010,Albury,New South Wales,-36.0737,146.9135,-2,13.2,0
15/06/2010,Albury,New South Wales,-36.0737,146.9135,-0.3,12.8,0
16/06/2010,Albury,New South Wales,-36.0737,146.9135,1.5,15.5,0
17/06/2010,Albury,New South Wales,-36.0737,146.9135,7.4,16.2,11.6
18/06/2010,Albury,New South Wales,-36.0737,146.9135,3,12.2,2.2
19/06/2010,Albury,New South Wales,-36.0737,146.9135,6.9,15.2,1.8
20/06/2010,Albury,New South Wales,-36.0737,146.9135,3.6,13.1,0
21/06/2010,Albury,New South Wales,-36.0737,146.9135,5,12.5,0.4
22/06/2010,Albury,New South Wales,-36.0737,146.9135,3,14.8,0
23/06/2010,Albury,New South Wales,-36.0737,146.9135,3.5,16.5,0
24/06/2010,Albury,New South Wales,-36.0737,146.9135,3.4,17,0
25/06/2010,Albury,New South Wales,-36.0737,146.9135,7,16.1,0
26/06/2010,Albury,New South Wales,-36.0737,146.9135,6.2,12.1,10.2
27/06/2010,Albury,New South Wales,-36.0737,146.9135,0.6,11.9,0.2
28/06/2010,Albury,New South Wales,-36.0737,146.9135,-0.6,8.3,0
29/06/2010,Albury,New South Wales,-36.0737,146.9135,2.3,9.4,0
30/06/2010,Albury,New South Wales,-36.0737,146.9135,5.1,9.8,0.2
1/07/2010,Albury,New South Wales,-36.0737,146.9135,3.2,11.9,1.2
2/07/2010,Albury,New South Wales,-36.0737,146.9135,0.2,10.9,0.2
3/07/2010,Albury,New South Wales,-36.0737,146.9135,1,10.3,0
4/07/2010,Albury,New South Wales,-36.0737,146.9135,1.5,10.8,0
5/07/2010,Albury,New South Wales,-36.0737,146.9135,1.8,12.1,0.2
6/07/2010,Albury,New South Wales,-36.0737,146.9135,2.3,13.9,5.6
7/07/2010,Albury,New South Wales,-36.0737,146.9135,1.5,13.5,0
8/07/2010,Albury,New South Wales,-36.0737,146.9135,2.1,14.8,0.4
9/07/2010,Albury,New South Wales,-36.0737,146.9135,0,14.6,0
10/07/2010,Albury,New South Wales,-36.0737,146.9135,1.5,16.1,0
11/07/2010,Albury,New South Wales,-36.0737,146.9135,5,15.4,13.4
12/07/2010,Albury,New South Wales,-36.0737,146.9135,3.5,15.3,0.2
13/07/2010,Albury,New South Wales,-36.0737,146.9135,3.5,16.3,0
14/07/2010,Albury,New South Wales,-36.0737,146.9135,6.2,10,21.4
15/07/2010,Albury,New South Wales,-36.0737,146.9135,3.4,12.2,11
16/07/2010,Albury,New South Wales,-36.0737,146.9135,0.6,13.1,0
17/07/2010,Albury,New South Wales,-36.0737,146.9135,-0.4,11.5,0
18/07/2010,Albury,New South Wales,-36.0737,146.9135,0.7,12.8,0
19/07/2010,Albury,New South Wales,-36.0737,146.9135,5,13.5,1.6
20/07/2010,Albury,New South Wales,-36.0737,146.9135,0.5,11.6,0.2
21/07/2010,Albury,New South Wales,-36.0737,146.9135,0.6,12.9,0
22/07/2010,Albury,New South Wales,-36.0737,146.9135,-0.5,13.8,0
23/07/2010,Albury,New South Wales,-36.0737,146.9135,0.1,15.7,0
24/07/2010,Albury,New South Wales,-36.0737,146.9135,1,14.6,0
25/07/2010,Albury,New South Wales,-36.0737,146.9135,2.5,14.3,0.2
26/07/2010,Albury,New South Wales,-36.0737,146.9135,1.9,14.9,0.2
27/07/2010,Albury,New South Wales,-36.0737,146.9135,-1.2,15,0.2
28/07/2010,Albury,New South Wales,-36.0737,146.9135,2.1,12.6,0
29/07/2010,Albury,New South Wales,-36.0737,146.9135,5.8,14.8,6.2
30/07/2010,Albury,New South Wales,-36.0737,146.9135,8.9,14.9,0
31/07/2010,Albury,New South Wales,-36.0737,146.9135,7.5,12.3,2.2
1/08/2010,Albury,New South Wales,-36.0737,146.9135,7.5,10.1,4.2
2/08/2010,Albury,New South Wales,-36.0737,146.9135,5.4,14.7,18.6
3/08/2010,Albury,New South Wales,-36.0737,146.9135,1.2,15.7,0
4/08/2010,Albury,New South Wales,-36.0737,146.9135,1.2,9.6,0
6/08/2010,Albury,New South Wales,-36.0737,146.9135,0.7,12.6,0.2
7/08/2010,Albury,New South Wales,-36.0737,146.9135,-0.6,13.1,0.2
8/08/2010,Albury,New South Wales,-36.0737,146.9135,-1.3,12.6,0
9/08/2010,Albury,New South Wales,-36.0737,146.9135,0.3,15.5,0
10/08/2010,Albury,New South Wales,-36.0737,146.9135,4.4,16,7.2
11/08/2010,Albury,New South Wales,-36.0737,146.9135,7.2,10.4,8.2
12/08/2010,Albury,New South Wales,-36.0737,146.9135,4.5,14.9,10.8
13/08/2010,Albury,New South Wales,-36.0737,146.9135,1.6,15,0
14/08/2010,Albury,New South Wales,-36.0737,146.9135,3.2,13,0
15/08/2010,Albury,New South Wales,-36.0737,146.9135,7.2,12.1,1.8
16/08/2010,Albury,New South Wales,-36.0737,146.9135,6.4,11.8,10.2
17/08/2010,Albury,New South Wales,-36.0737,146.9135,-1,12.1,3.8
18/08/2010,Albury,New South Wales,-36.0737,146.9135,1.3,11.8,0.2
19/08/2010,Albury,New South Wales,-36.0737,146.9135,5,15.1,15.4
20/08/2010,Albury,New South Wales,-36.0737,146.9135,4.5,11.7,2
21/08/2010,Albury,New South Wales,-36.0737,146.9135,6.3,12.9,0
22/08/2010,Albury,New South Wales,-36.0737,146.9135,2.1,15.3,0.2
23/08/2010,Albury,New South Wales,-36.0737,146.9135,4.1,12.8,0.2
24/08/2010,Albury,New South Wales,-36.0737,146.9135,6.4,13.3,1.8
25/08/2010,Albury,New South Wales,-36.0737,146.9135,4.2,10.7,1.8
26/08/2010,Albury,New South Wales,-36.0737,146.9135,5.4,11.8,9.6
27/08/2010,Albury,New South Wales,-36.0737,146.9135,6.8,13.4,4
28/08/2010,Albury,New South Wales,-36.0737,146.9135,0.9,14.4,0
29/08/2010,Albury,New South Wales,-36.0737,146.9135,1.9,15.2,0
30/08/2010,Albury,New South Wales,-36.0737,146.9135,2.3,15.4,0
31/08/2010,Albury,New South Wales,-36.0737,146.9135,2.9,14.2,0
1/09/2010,Albury,New South Wales,-36.0737,146.9135,7.1,15.1,0
2/09/2010,Albury,New South Wales,-36.0737,146.9135,10,16.8,0.8
3/09/2010,Albury,New South Wales,-36.0737,146.9135,7.1,17.6,0
4/09/2010,Albury,New South Wales,-36.0737,146.9135,10.1,17.7,21.8
5/09/2010,Albury,New South Wales,-36.0737,146.9135,9.8,14.2,20.8
6/09/2010,Albury,New South Wales,-36.0737,146.9135,6.8,12.8,2.4
7/09/2010,Albury,New South Wales,-36.0737,146.9135,2.3,15.1,1.2
8/09/2010,Albury,New South Wales,-36.0737,146.9135,1.7,15.9,0
9/09/2010,Albury,New South Wales,-36.0737,146.9135,7.2,14.7,0
10/09/2010,Albury,New South Wales,-36.0737,146.9135,8.1,14,24.8
11/09/2010,Albury,New South Wales,-36.0737,146.9135,2.6,15.9,3.2
12/09/2010,Albury,New South Wales,-36.0737,146.9135,4.5,16.3,0
13/09/2010,Albury,New South Wales,-36.0737,146.9135,6,18.7,0.4
14/09/2010,Albury,New South Wales,-36.0737,146.9135,5.8,19,0
15/09/2010,Albury,New South Wales,-36.0737,146.9135,5.5,13.6,0
16/09/2010,Albury,New South Wales,-36.0737,146.9135,7.5,13.4,0
17/09/2010,Albury,New South Wales,-36.0737,146.9135,4.3,14.3,0.2
18/09/2010,Albury,New South Wales,-36.0737,146.9135,3.3,13.9,0
19/09/2010,Albury,New South Wales,-36.0737,146.9135,2.4,16.4,0
20/09/2010,Albury,New South Wales,-36.0737,146.9135,2.8,18.7,0
21/09/2010,Albury,New South Wales,-36.0737,146.9135,5,19.6,0
22/09/2010,Albury,New South Wales,-36.0737,146.9135,8.6,20.1,0
23/09/2010,Albury,New South Wales,-36.0737,146.9135,5.7,19.9,0
24/09/2010,Albury,New South Wales,-36.0737,146.9135,3.7,19.1,0
25/09/2010,Albury,New South Wales,-36.0737,146.9135,5.6,19.7,0
26/09/2010,Albury,New South Wales,-36.0737,146.9135,5.4,20.6,0
27/09/2010,Albury,New South Wales,-36.0737,146.9135,6.5,20,0
28/09/2010,Albury,New South Wales,-36.0737,146.9135,5.4,14.6,0
29/09/2010,Albury,New South Wales,-36.0737,146.9135,3.7,14.3,0
30/09/2010,Albury,New South Wales,-36.0737,146.9135,-0.1,14.6,0
1/10/2010,Albury,New South Wales,-36.0737,146.9135,4.1,17.4,0
2/10/2010,Albury,New South Wales,-36.0737,146.9135,4.8,21.1,0
3/10/2010,Albury,New South Wales,-36.0737,146.9135,7.4,23,0
4/10/2010,Albury,New South Wales,-36.0737,146.9135,8.2,23.2,0
5/10/2010,Albury,New South Wales,-36.0737,146.9135,10.1,25.9,0
6/10/2010,Albury,New South Wales,-36.0737,146.9135,11.1,24.9,0
7/10/2010,Albury,New South Wales,-36.0737,146.9135,7.3,15.9,10
8/10/2010,Albury,New South Wales,-36.0737,146.9135,4.2,19,0
9/10/2010,Albury,New South Wales,-36.0737,146.9135,5.4,20.8,0
10/10/2010,Albury,New South Wales,-36.0737,146.9135,8.2,23.2,0
11/10/2010,Albury,New South Wales,-36.0737,146.9135,7.6,23.7,0
12/10/2010,Albury,New South Wales,-36.0737,146.9135,14.5,19.9,0.8
13/10/2010,Albury,New South Wales,-36.0737,146.9135,14.7,18,11.4
14/10/2010,Albury,New South Wales,-36.0737,146.9135,12.7,19.1,19
15/10/2010,Albury,New South Wales,-36.0737,146.9135,13.8,18.6,22.2
16/10/2010,Albury,New South Wales,-36.0737,146.9135,4.8,12.8,32.8
17/10/2010,Albury,New South Wales,-36.0737,146.9135,6.3,15.4,0
18/10/2010,Albury,New South Wales,-36.0737,146.9135,9.2,17.4,0
19/10/2010,Albury,New South Wales,-36.0737,146.9135,4.8,19,0
20/10/2010,Albury,New South Wales,-36.0737,146.9135,5.7,21.8,0
21/10/2010,Albury,New South Wales,-36.0737,146.9135,8,23.3,0
22/10/2010,Albury,New South Wales,-36.0737,146.9135,9.5,25.8,0
23/10/2010,Albury,New South Wales,-36.0737,146.9135,14.8,19,0.4
24/10/2010,Albury,New South Wales,-36.0737,146.9135,8.2,22.2,2.4
25/10/2010,Albury,New South Wales,-36.0737,146.9135,10.9,22.2,0
26/10/2010,Albury,New South Wales,-36.0737,146.9135,8.8,23.5,0
27/10/2010,Albury,New South Wales,-36.0737,146.9135,10.2,22.3,1.6
28/10/2010,Albury,New South Wales,-36.0737,146.9135,8.8,23.6,0
29/10/2010,Albury,New South Wales,-36.0737,146.9135,10.3,25.6,0
30/10/2010,Albury,New South Wales,-36.0737,146.9135,16,19.5,3.4
31/10/2010,Albury,New South Wales,-36.0737,146.9135,13.8,18.7,50.8
1/11/2010,Albury,New South Wales,-36.0737,146.9135,10.2,18.9,1.2
2/11/2010,Albury,New South Wales,-36.0737,146.9135,7.1,20.3,0
3/11/2010,Albury,New South Wales,-36.0737,146.9135,10.7,18,0
4/11/2010,Albury,New South Wales,-36.0737,146.9135,10.1,18.8,0
5/11/2010,Albury,New South Wales,-36.0737,146.9135,11.1,21,0
6/11/2010,Albury,New South Wales,-36.0737,146.9135,7.5,22.9,0
7/11/2010,Albury,New South Wales,-36.0737,146.9135,9.3,24.5,0
8/11/2010,Albury,New South Wales,-36.0737,146.9135,14.7,24.7,2.2
9/11/2010,Albury,New South Wales,-36.0737,146.9135,11.6,27.7,0
